2.950069,0.000001,0
3.069546,0.000001,0
3.141889,0.000001,0
3.074233,0.000001,0
3.014808,0.000001,0
3.052775,0.000001,0
3.020953,0.000001,0
3.014651,0.000001,0
3.234545,0.000001,0
3.256576,0.000001,0
3.259857,0.000001,0
3.284492,0.000001,0
3.286628,0.000001,0
3.363242,0.000001,0
3.252513,0.000001,0
2.965277,0.000001,0
3.044287,0.000001,0
2.985121,0.000001,0
3.162202,0.000001,0
3.188243,0.000001,0
3.333138,0.000001,0
3.298138,0.000001,0
2.981370,0.000001,0
3.150796,0.000001,0
3.283711,0.000001,0
3.115223,0.000001,0
3.344960,0.000001,0
3.285222,0.000001,0
3.283971,0.000001,0
3.277097,0.000001,0
3.145380,0.000001,0
3.019235,0.000001,0
3.241524,0.000001,0
3.144233,0.000001,0
3.009704,0.000001,0
3.368398,0.000001,0
3.387408,0.000001,0
2.961892,0.000001,0
3.279441,0.000001,0
3.379023,0.000001,0
3.314128,0.000001,0
3.284492,0.000001,0
3.300586,0.000001,0
2.971892,0.000001,0
3.168660,0.000001,0
2.993975,0.000001,0
3.013975,0.000001,0
3.276211,0.000001,0
3.419699,0.000001,0
3.025953,0.000001,0
3.103817,0.000001,0
3.300429,0.000001,0
3.153244,0.000001,0
3.260430,0.000001,0
3.276055,0.000001,0
3.352252,0.000001,0
3.285898,0.000001,0
3.356314,0.000001,0
3.433553,0.000001,0
3.015017,0.000001,0
3.106526,0.000001,0
3.022516,0.000001,0
3.276576,0.000001,0
3.384804,0.000001,0
3.325429,0.000001,0
2.958038,0.000001,0
3.105224,0.000001,0
3.107098,0.000001,0
3.131266,0.000001,0
3.164702,0.000001,0
3.023923,0.000001,0
3.134807,0.000001,0
2.971319,0.000001,0
2.963194,0.000001,0
3.132724,0.000001,0
2.976111,0.000001,0
3.054235,0.000001,0
2.958767,0.000001,0
3.300118,0.000001,0
2.978506,0.000001,0
3.083401,0.000001,0
2.964288,0.000001,0
3.144442,0.000001,0
2.980851,0.000001,0
2.963768,0.000001,0
3.269024,0.000001,0
3.033871,0.000001,0
3.281055,0.000001,0
2.972986,0.000001,0
2.947830,0.000001,0
2.976840,0.000001,0
2.969966,0.000001,0
3.047568,0.000001,0
2.974653,0.000001,0
2.978767,0.000001,0
3.333451,0.000001,0
3.272566,0.000001,0
3.371054,0.000001,0
2.981475,0.000001,0
3.093193,0.000001,0
2.983663,0.000001,0
2.987048,0.000001,0
3.043558,0.000001,0
2.968559,0.000001,0
2.979600,0.000001,0
2.990694,0.000001,0
3.013141,0.000001,0
3.242358,0.000001,0
2.991944,0.000001,0
3.112099,0.000001,0
3.020017,0.000001,0
3.274857,0.000001,0
2.971371,0.000001,0
2.955538,0.000001,0
3.133348,0.000001,0
3.066995,0.000001,0
3.243816,0.000001,0
3.049131,0.000001,0
3.162255,0.000001,0
3.290742,0.000001,0
3.274649,0.000001,0
3.243192,0.000001,0
3.140745,0.000001,0
3.036683,0.000001,0
2.993767,0.000001,0
3.017934,0.000001,0
3.273868,0.000001,0
3.030797,0.000001,0
3.182932,0.000001,0
3.019079,0.000001,0
3.022621,0.000001,0
3.032517,0.000001,0
2.972882,0.000001,0
2.958247,0.000001,0
3.147151,0.000001,0
3.368607,0.000001,0
2.999705,0.000001,0
3.073974,0.000001,0
3.020434,0.000001,0
3.276369,0.000001,0
3.049392,0.000001,0
3.255015,0.000001,0
2.980538,0.000001,0
3.041371,0.000001,0
2.979653,0.000001,0
3.096839,0.000001,0
3.036423,0.000001,0
3.266264,0.000001,0
2.960903,0.000001,0
3.060590,0.000001,0
2.947205,0.000001,0
2.972309,0.000001,0
2.990694,0.000001,0
2.957778,0.000001,0
2.965539,0.000001,0
2.963768,0.000001,0
3.244910,0.000001,0
3.257983,0.000001,0
3.357200,0.000001,0
2.985226,0.000001,0
3.029288,0.000001,0
3.304753,0.000001,0
3.353034,0.000001,0
2.953403,0.000001,0
3.020121,0.000001,0
3.029027,0.000001,0
2.997933,0.000001,0
3.232359,0.000001,0
3.288815,0.000001,0
3.243712,0.000001,0
3.019808,0.000001,0
3.027517,0.000001,0
3.031006,0.000001,0
3.347617,0.000001,0
3.105120,0.000001,0
2.977778,0.000001,0
3.119964,0.000001,0
3.263712,0.000001,0
3.010330,0.000001,0
3.338763,0.000001,0
3.264337,0.000001,0
3.087672,0.000001,0
2.976580,0.000001,0
3.060485,0.000001,0
3.026475,0.000001,0
3.243921,0.000001,0
2.970695,0.000001,0
3.019028,0.000001,0
5.637643,0.000001,0
5.723944,0.000001,0
5.838578,0.000001,0
5.542540,0.000001,0
5.740871,0.000001,0
5.733423,0.000001,0
5.472384,0.000001,0
5.604779,0.000001,0
5.602487,0.000001,0
5.831964,0.000001,0
5.486291,0.000001,0
5.664466,0.000001,0
5.819256,0.000001,0
5.582540,0.000001,0
5.489416,0.000001,0
5.497697,0.000001,0
5.597643,0.000001,0
5.563582,0.000001,0
5.483583,0.000001,0
5.499989,0.000001,0
5.821443,0.000001,0
5.920869,0.000001,0
5.905244,0.000001,0
5.486082,0.000001,0
5.592488,0.000001,0
5.572592,0.000001,0
5.897432,0.000001,0
5.649623,0.000001,0
5.854411,0.000001,0
5.480041,0.000001,0
5.553998,0.000001,0
5.810662,0.000001,0
5.570560,0.000001,0
5.837484,0.000001,0
5.561030,0.000001,0
5.573998,0.000001,0
5.615925,0.000001,0
5.500561,0.000001,0
5.575144,0.000001,0
5.585300,0.000001,0
5.584050,0.000001,0
5.592904,0.000001,0
5.583633,0.000001,0
5.480457,0.000001,0
5.671289,0.000001,0
5.493738,0.000001,0
5.655820,0.000001,0
5.583477,0.000001,0
5.489104,0.000001,0
5.485614,0.000001,0
5.670091,0.000001,0
5.577019,0.000001,0
5.486551,0.000001,0
5.822172,0.000001,0
5.470666,0.000001,0
5.608529,0.000001,0
5.585977,0.000001,0
5.484104,0.000001,0
5.516499,0.000001,0
5.580092,0.000001,0
7.348874,0.000001,0
7.259813,0.000001,0
7.248876,0.000001,0
7.266896,0.000001,0
7.241376,0.000001,0
7.250907,0.000001,0
7.264657,0.000001,0
7.255907,0.000001,0
7.151168,0.000001,0
7.156533,0.000001,0
7.267782,0.000001,0
7.351010,0.000001,0
7.148981,0.000001,0
7.342312,0.000001,0
7.320958,0.000001,0
7.180751,0.000001,0
7.293250,0.000001,0
7.257834,0.000001,0
7.283562,0.000001,0
7.246792,0.000001,0
7.368978,0.000001,0
7.354187,0.000001,0
7.257834,0.000001,0
7.609236,0.000001,0
7.203251,0.000001,0
7.175752,0.000001,0
7.262001,0.000001,0
7.286323,0.000001,0
7.231064,0.000001,0
7.157471,0.000001,0
7.259292,0.000001,0
7.329396,0.000001,0
7.168773,0.000001,0
7.352885,0.000001,0
7.378771,0.000001,0
7.177367,0.000001,0
7.275646,0.000001,0
7.163616,0.000001,0
7.370801,0.000001,0
7.366739,0.000001,0
7.352156,0.000001,0
7.389759,0.000001,0
7.266115,0.000001,0
7.147992,0.000001,0
7.258407,0.000001,0
7.618768,0.000001,0
7.240334,0.000001,0
7.328145,0.000001,0
7.196116,0.000001,0
7.267209,0.000001,0
7.338822,0.000001,0
7.373926,0.000001,0
7.244657,0.000001,0
7.303771,0.000001,0
7.349916,0.000001,0
7.140961,0.000001,0
7.349396,0.000001,0
7.249501,0.000001,0
7.152784,0.000001,0
7.346322,0.000001,0
